,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Date
660,6812378.47,6604197.08,6427184.44,6345876.66,6418811.83,6480261.68,6607278.17,7242657.34,7785090.99,8159752.63,8446630.25,8609963.72,8426942.74,8173934.15,8012567.8,7948543.42,7781766.02,8106500.06,9012851.51,8961551.82,8692929.53,8130726.22,7538805.81,6984551.35,2016-10-22
661,6546465.81,6290549.5,6123025.94,5901796.68,5859180.63,5703713.68,5511518.08,5812618.92,6174575.76,6474397.01,6736449.05,6945990.33,6976843.33,6997741.25,6872571.03,6692789.43,6679705.0,7061365.08,8146135.84,8314704.38,8167990.08,7723985.11,7134273.93,6555145.59,2016-10-23
662,6262710.09,5976325.17,5874671.77,5833798.63,6076573.28,6628227.29,6802983.0,7256218.2,7795725.04,8164745.1,8537481.91,8775481.98,8609071.69,8639784.5,8792768.12,8759475.98,8538022.34,8621736.19,9406443.1,9351375.17,9017995.72,8380541.56,7553444.56,6781184.63,2016-10-24
663,6408569.56,6181061.63,6065273.17,6034672.28,6347137.67,6859058.62,6975586.14,7370104.24,7851258.28,8130053.38,8357094.99,8550157.27,8403416.96,8496987.89,8614192.04,8607311.15,8520691.15,8639692.61,9352384.45,9261985.18,8979213.66,8360496.53,7548365.71,6808623.06,2016-10-25
664,6333888.75,6129661.19,6010494.7,5975428.49,6210224.25,6804413.73,6899706.02,7288614.57,7720046.98,7930900.68,8278204.94,8518550.66,8317770.48,8341652.38,8501301.12,8593970.87,8452042.63,8573375.77,9356056.77,9326962.45,8986521.19,8362548.03,7465319.02,6771235.25,2016-10-26
665,6360427.14,6161456.46,6014203.63,5983773.44,6247623.52,6770106.17,6934539.9,7384363.83,7824262.73,8107847.57,8435160.21,8717031.91,8514736.91,8542333.64,8678177.28,8666456.39,8536324.67,8609480.71,9441216.9,9289645.62,9030127.75,8466212.21,7670850.89,6884321.56,2016-10-27
666,6454822.15,6219793.79,6062386.97,6032958.73,6288824.53,6833892.47,7009441.28,7456097.26,7962565.19,8225217.38,8530928.52,8731285.75,8544378.85,8584430.39,8728884.26,8626293.8,8474769.48,8662636.9,9215843.74,9111883.69,8826573.09,8191229.44,7549359.32,6951747.17,2016-10-28
667,6515770.94,6257697.75,6078133.68,6030082.28,6127735.58,6257418.09,6393151.09,6926406.02,7442520.5,7776183.83,8070722.18,8175264.24,8042445.87,7763393.79,7601089.46,7493429.35,7389130.08,7800064.26,8614635.71,8530993.75,8181444.47,7617579.74,7039127.9,6486740.32,2016-10-29
668,6105980.08,5860709.86,5701001.63,5596958.02,5562143.39,5462458.21,5404835.51,5768398.18,6118899.75,6409133.41,6689842.57,6913211.73,6968176.95,6943357.17,6824765.55,6717926.32,6649284.81,7010529.86,8073789.89,8152199.64,8100471.7,7729720.81,7146472.56,6547476.66,2016-10-30
669,6153400.43,5945298.25,5777219.72,5763813.81,6016781.15,6527764.62,6808683.54,7290200.98,7908191.76,8239301.32,8496635.48,8771153.33,8468596.49,8524179.32,8581394.54,8527264.34,8451360.28,8535832.68,8870594.56,8733760.22,8484533.81,8033693.32,7454323.71,6768089.65,2016-10-31
670,6279989.97,6028855.66,5942073.06,5914712.2,6198095.69,6736646.59,6886265.07,7191365.18,7644495.48,7918923.03,8259098.64,8524979.0,8305441.41,8414600.44,8615904.0,8622675.0,8509556.09,8736051.83,9294670.52,9216895.59,8840922.25,8279720.03,7499164.83,6703294.58,2016-11-01
671,6303426.81,6119394.86,5962058.4,5914380.94,6122243.07,6698896.63,6894828.4,7228001.18,7620582.88,7910694.87,8165242.31,8347807.19,8144313.96,8193590.55,8415834.03,8452106.01,8341864.83,8514388.31,9295477.94,9218383.24,8873092.32,8231792.46,7447689.26,6666174.57,2016-11-02
672,6248306.59,6051768.04,5886972.43,5847335.18,6122242.87,6677310.06,6850401.45,7249787.84,7751834.72,8069243.5,8391227.15,8609750.25,8426492.77,8494583.65,8766085.34,8811536.31,8688423.25,8802614.21,9538054.78,9414761.7,9058529.5,8491188.9,7708978.26,6974956.77,2016-11-03
673,6519612.43,6267803.13,6115251.31,6057384.39,6308595.38,6843087.5,7000328.01,7384143.39,7887553.15,8256135.01,8532254.35,8708414.46,8489135.4,8514277.18,8672736.17,8707953.03,8559471.5,8735517.69,9347783.92,9213445.77,8910010.86,8312567.27,7659618.07,7030614.97,2016-11-04
674,6560917.77,6300203.76,6140989.65,6074664.38,6146475.16,6297754.21,6450822.92,6973173.56,7560457.4,7932723.98,8256926.01,8383177.21,8141258.53,7972742.77,7770040.09,7688263.29,7543978.94,7920270.58,8739810.74,8649929.06,8389966.38,7840542.68,7213610.02,6602679.14,2016-11-05
675,6214256.38,5950463.57,5802965.42,5695962.01,5689331.56,5598683.09,5528281.96,5870895.69,6169117.99,6531716.9,6784857.95,6965391.23,7009889.17,6906993.4,6720957.09,6609910.32,6557895.27,6958212.83,7934045.92,7975726.59,7785204.99,7400974.17,6922801.81,6368927.87,2016-11-06
676,6012440.1,5752519.13,5643216.27,5556799.18,5585184.5,5535269.86,5447088.89,5889374.06,6340888.61,6684896.64,6955617.7,7172857.8,7205053.13,7110594.37,6888270.51,6761314.4,6759528.03,7221432.91,8164321.6,8229113.68,8017355.24,7480150.59,6842932.09,6333859.73,2016-11-07
677,6011413.31,5835979.52,5676947.97,5706005.38,5989842.25,6559253.9,6761686.65,7188998.85,7704695.6,8035864.71,8354703.65,8626563.67,8441086.45,8474889.9,8619979.28,8684421.14,8508229.45,8241474.2,9381124.51,9354320.88,8987773.09,8417882.45,7668956.25,6945248.11,2016-11-08
678,6489799.67,6271547.68,6140059.14,6103105.4,6402368.25,6931662.93,7104465.02,7542358.95,8057276.26,8360028.54,8708067.72,8867523.38,8611859.46,8735510.9,8925564.29,8909059.17,8772675.4,8909487.93,9665675.02,9587573.33,9251096.59,8595251.16,7810476.57,7097131.25,2016-11-09
679,6640452.93,6414138.17,6302587.75,6221774.24,6531500.16,7075925.14,7236048.96,7631737.11,8235170.68,8474745.04,8743525.35,8985486.76,8824978.43,8858569.18,8998989.65,8958973.81,8913820.45,9087347.43,9711975.36,9550273.95,9198482.74,8533654.67,7785956.19,7074157.27,2016-11-10
680,6641622.61,6410233.66,6249854.83,6234774.37,6478389.38,6992124.73,7149764.73,7545850.7,8046208.54,8277252.8,8515703.28,8712191.46,8507266.63,8416880.75,8502926.93,8513829.95,8447149.09,8721708.9,9306229.11,9224191.87,8854264.65,8291724.88,7600388.1,6976064.54,2016-11-11
681,6538068.95,6276049.24,6152826.41,6106782.05,6083860.46,6213046.5,6404114.37,6972648.24,7506889.41,7849987.64,8140194.85,8288236.18,8212758.21,7996395.18,7858874.35,7760683.06,7673484.85,8019848.81,8760704.67,8680876.43,8486401.93,7999357.18,7335367.56,6817621.95,2016-11-12
682,6368370.74,6098428.85,5896240.1,5791463.1,5759944.91,5655041.49,5512686.55,5877873.08,6308423.98,6618952.92,6886929.23,7036389.74,7087144.78,7012285.35,6895191.94,6785151.35,6709793.31,7036977.45,7957481.06,8041588.84,7902965.71,7491785.35,6969378.26,6419259.98,2016-11-13
683,6061737.78,5829432.56,5691591.5,5611874.72,5637522.82,5663309.51,5548429.82,5928958.87,6361051.63,6743293.52,7074531.2,7335244.46,7372016.59,7291647.4,7135342.78,7009066.56,6963700.49,7416038.55,8273070.73,8393263.0,8142438.13,7591418.6,6950611.05,6487246.37,2016-11-14
684,6120393.33,5900842.45,5784512.44,5773332.77,6037562.67,6608291.27,6807666.62,7153954.41,7629118.44,7933325.07,8251656.06,8469363.06,8309341.82,8341862.58,8490193.56,8537623.69,8494101.7,8654585.87,9366243.21,9265693.59,8884034.64,8272920.07,7443367.82,6729383.23,2016-11-15
685,6322047.1,6110031.86,5983325.88,5950874.53,6197079.23,6711246.3,6932957.53,7375016.58,7878445.52,8200790.49,8504724.93,8696222.61,8481126.02,8441718.17,8651589.54,8639835.05,8571069.65,8728251.6,9441390.11,9335391.35,8964380.73,8379455.25,7628256.11,6918737.56,2016-11-16
686,6455239.1,6228645.97,6069127.68,6053226.7,6284823.16,6786877.99,6999515.7,7440816.1,7950997.87,8245684.71,8504936.14,8689704.81,8562889.91,8455899.89,8638645.81,8656520.45,8541764.07,8764885.86,9505084.53,9392317.11,9083884.39,8474960.68,7696756.66,6934511.61,2016-11-17
687,6467114.27,6250904.65,6092579.06,6050875.85,6281405.11,6788617.39,6998753.8,7465812.3,7942124.74,8135513.1,8392533.39,8571279.23,8537768.59,8632271.84,8790212.95,8787954.01,8674459.73,8834301.11,9454760.94,9304505.71,8940146.86,8391907.4,7734612.72,7099235.74,2016-11-18
688,6619443.01,6368435.02,6185724.67,6124446.57,6188461.97,6355117.5,6506525.41,7044788.81,7592916.66,7938735.02,8192519.09,8339111.24,8215538.59,7919537.81,7790181.74,7741101.72,7660890.04,7993852.61,8787731.5,8699176.16,8416014.85,7897454.59,7245817.47,6683789.23,2016-11-19
689,6228515.38,5939741.76,5741271.25,5584403.96,5609598.51,5557181.07,5432410.86,5706257.97,6061841.46,6300620.63,6553379.4,6764189.37,6850699.41,6776145.06,6644860.54,6558960.69,6501710.75,6806514.03,7863306.82,8002859.51,7866745.23,7412260.41,6885744.73,6326936.15,2016-11-20
690,5984008.95,5763281.51,5679779.5,5673740.93,5901143.92,6348854.9,6604841.79,7146783.07,7779925.39,8159109.69,8518834.57,8769526.64,8603668.93,8692376.13,8797723.11,8735529.39,8683062.85,8603655.97,9444275.08,9384813.58,9012059.57,8397882.66,7599660.23,6861303.97,2016-11-21
691,6363986.08,6119317.09,5972230.26,5951287.75,6179643.57,6623311.53,6883964.09,7380263.46,7908828.0,8233338.94,8533833.09,8770221.35,8613860.28,8584857.59,8839464.68,8851219.12,8729213.66,8755669.51,9595338.84,9486191.27,9161286.24,8541738.0,7785056.74,7087895.44,2016-11-22
692,6569448.9,6316803.25,6183136.75,6146591.79,6352671.19,6711949.72,6962778.96,7508652.84,7906786.62,8263384.1,8562349.44,8789988.27,8642421.97,8638237.77,8808003.37,8803470.99,8620774.81,8741535.02,9526305.03,9463558.71,9114330.2,8558765.09,7836134.73,7126170.44,2016-11-23
693,6667465.26,6432120.1,6266183.76,6219824.92,6423479.0,6849844.43,7107633.89,7617408.53,8125508.33,8427858.78,8683874.66,8905467.7,8654239.05,8621553.21,8847866.25,8906444.8,8791470.04,8857874.81,9607490.4,9499294.78,9190838.44,8633787.12,7898521.88,7169079.03,2016-11-24
694,6676001.8,6394449.14,6231536.45,6194465.1,6382754.03,6798970.51,7063439.12,7575305.96,8085889.17,8376667.76,8634697.61,8801501.48,8630622.7,8587118.81,8713927.8,8712987.68,8647519.89,8849879.83,9429467.11,9263053.22,8945267.15,8417432.46,7786748.84,7126562.65,2016-11-25
695,6672877.55,6409159.26,6199748.14,6129072.64,6221321.49,6423712.74,6553269.34,7054447.41,7598288.3,7912301.85,8179472.29,8332977.15,8238117.57,8073173.0,7926597.78,7820456.41,7669809.58,7989356.17,8831765.42,8770087.84,8464996.67,7983331.07,7326571.32,6735275.36,2016-11-26
696,6309681.69,6017477.68,5800957.62,5672615.68,5631901.27,5619823.26,5480503.78,5808756.38,6210621.92,6520380.83,6769365.22,6955616.3,7005988.28,6937604.74,6800656.0,6741704.04,6742831.51,7091730.29,8024959.63,8146159.21,8010307.84,7588036.3,7027037.82,6472110.84,2016-11-27
697,6067374.63,5832769.03,5696852.0,5702122.06,5905333.3,6295134.15,6588802.46,7202228.94,7803166.62,8181518.16,8514576.44,8746738.62,8541811.33,8542275.41,8696772.05,8723808.32,8589867.51,8620486.38,9339238.66,9294317.67,8984415.11,8415118.4,7625421.07,6907946.27,2016-11-28
698,6428941.33,6181967.43,6043152.08,5965754.1,6163412.89,6520895.36,6820753.75,7378410.22,7843354.45,8119668.29,8369493.4,8580618.59,8375383.04,8370445.52,8573730.8,8543722.84,8426678.04,8582529.04,9401499.84,9312468.72,8956229.61,8367361.18,7589960.91,6845142.01,2016-11-29
699,6324205.47,6122441.54,6033570.16,6014810.53,6201862.62,6610342.88,6898329.99,7468915.19,7975743.92,8274714.16,8578318.26,8729065.26,8622444.21,8601602.27,8713690.5,8710124.08,8615670.65,8710669.41,9457009.71,9370194.54,9059227.61,8476549.43,7737573.32,7067932.11,2016-11-30
700,6566130.46,6321693.07,6139391.77,6083699.85,6274965.19,6629444.6,6919424.81,7454704.76,7961504.91,8273237.9,8543429.31,8765656.68,8553900.59,8486653.11,8625939.64,8622761.05,8512278.94,8626662.89,9356900.01,9297043.05,8959627.87,8427285.01,7702047.5,6968205.57,2016-12-01
701,6456904.25,6251458.69,6069864.46,5979863.59,6192957.76,6550261.82,6833404.36,7424895.87,7958407.0,8248977.68,8470392.19,8707296.51,8496045.25,8502239.62,8575578.5,8545355.55,8482394.0,8634351.35,9210415.51,9108987.16,8774828.92,8224619.22,7591911.07,6943442.89,2016-12-02
702,6425401.83,6105484.29,5913604.04,5807698.49,5897553.09,6055277.88,6238749.43,6749479.59,7283173.01,7648528.92,7899181.26,8091380.93,7995497.47,7804779.29,7660108.62,7554387.93,7461628.75,7728533.26,8718819.61,8752352.29,8460482.38,7953954.52,7301652.93,6700958.33,2016-12-03
703,6269535.58,5952968.27,5762130.19,5645990.06,5637093.76,5616717.6,5480661.17,5828694.31,6231185.46,6563561.08,6799161.98,6985020.25,7033685.81,6962935.35,6833143.49,6731439.66,6674754.61,6982713.77,8030520.92,8162976.22,8040710.09,7652436.52,7116448.03,6578547.37,2016-12-04
704,6209316.65,5955004.37,5837383.2,5772459.89,5934778.35,6322183.22,6654551.98,7212760.16,7772248.04,8012237.59,8422453.15,8645199.33,8479199.01,8493160.38,8583802.77,8522452.21,8476455.06,8614271.01,9453629.06,9352953.63,9080232.34,8486852.72,7724316.66,6966831.94,2016-12-05
705,6495712.19,6213319.52,6058875.66,6043897.02,6191523.22,6570597.31,6815062.8,7356418.52,7907920.62,8229894.4,8492259.96,8749610.89,8652972.95,8647010.97,8777354.01,8779873.21,8625809.76,8651468.68,9568597.87,9524086.53,9214809.81,8582996.19,7902610.84,7113441.29,2016-12-06
706,6633613.75,6360264.77,6213808.61,6165353.74,6329946.42,6668373.92,6920824.05,7544523.09,8116699.72,8380179.88,8690617.75,8879945.01,8700560.67,8665051.72,8744303.86,8710135.47,8530305.93,8460745.72,9228806.37,8934487.85,8525043.89,8005136.86,7458326.55,6950467.06,2016-12-07
707,6493015.9,6269989.36,6068563.53,5957371.3,5950179.04,6002485.69,5805496.54,6136307.05,6558252.1,6895173.77,7282665.54,7498811.4,7545726.63,7380166.24,7263031.26,7192792.26,7098203.94,7300075.64,8324188.27,8415710.24,8206686.26,7770519.71,7225039.78,6733903.88,2016-12-08
708,6279280.56,6057225.08,5934794.32,5898013.45,6096012.44,6409253.83,6636288.76,7260469.12,7806169.07,8088751.43,8462397.52,8710719.11,8552404.87,8476330.62,8570004.26,8610091.11,8460437.12,8543866.08,9348241.94,9305597.82,8939768.07,8344831.66,7637707.01,6990277.65,2016-12-09
709,6493161.71,6213362.2,6027028.1,5972503.54,6068160.77,6202671.62,6317480.76,6878535.14,7461247.28,7834847.02,8179480.45,8335206.59,8216672.04,7957905.73,7838824.62,7776731.7,7678226.63,7868669.55,8862261.4,8886242.27,8608136.92,8121865.16,7442516.96,6820558.56,2016-12-10
710,6366083.82,6057411.41,5875033.76,5774323.05,5720056.46,5707782.35,5578318.28,5912698.67,6286506.37,6618025.52,6906888.49,7104550.07,7137799.45,7085277.84,6969434.79,6865354.11,6781739.86,7027458.58,8161496.13,8292546.48,8186773.81,7812255.19,7284263.59,6747391.87,2016-12-11
711,6303894.92,6058545.16,5928869.78,5918757.42,6093858.87,6419688.7,6677918.98,7304482.93,7898302.46,8308136.86,8639463.43,8839358.43,8705659.87,8701868.48,8799957.44,8750168.17,8589779.41,8618919.57,9538104.24,9490377.37,9210445.11,8677055.11,7911773.23,7151611.56,2016-12-12
712,6649756.69,6365403.5,6203490.19,6177178.05,6358135.22,6644767.36,6872570.81,7420748.31,7997566.45,8348991.78,8642727.11,8847710.23,8662870.57,8649061.46,8781325.51,8820681.7,8716879.36,8692971.43,9554815.38,9463908.12,9175175.25,8585351.23,7845776.54,7098429.4,2016-12-13
713,6596209.82,6301949.39,6184831.41,6167236.37,6362364.06,6805990.87,7070514.47,7622188.9,8147706.43,8396861.12,8732441.88,8979714.31,8820528.9,8831655.42,8989162.69,8982067.47,8834805.0,8831061.1,9623042.19,9630392.85,9314243.21,8743588.96,8063014.78,7285358.64,2016-12-14
714,6780058.26,6488862.74,6320702.58,6271315.0,6457098.58,6748110.57,7051307.47,7604113.71,8143651.16,8425903.09,8747608.18,8995580.16,8827776.92,8830522.46,8953664.9,8933455.78,8775136.5,8786030.97,9639278.0,9608428.68,9295667.55,8778033.05,8050872.52,7287733.62,2016-12-15
715,6766065.04,6494940.26,6310455.01,6257044.92,6406932.88,6740033.61,6937486.99,7518082.71,8102640.18,8436475.83,8713913.08,8944588.76,8775955.41,8746524.76,8841911.29,8820530.53,8650492.83,8623273.65,9446942.02,9330264.33,9006697.24,8530284.83,7888688.32,7245112.79,2016-12-16
716,6748603.76,6423342.52,6197804.04,6124441.89,6232618.9,6385585.09,6427308.29,6922433.94,7455850.15,7820995.51,8107432.38,8231519.14,8127332.85,7963377.31,7824470.93,7726876.04,7609723.25,7725731.45,8801966.14,8765931.13,8552334.15,8184579.14,7564631.57,7021897.36,2016-12-17
717,6527837.85,6201500.23,6006749.38,5922340.13,5879506.55,5856165.59,5660297.43,5990524.67,6406839.65,6708505.53,6949398.44,7104619.42,7179914.77,7158677.11,7033485.32,6938627.29,6829494.45,6966139.97,8096570.81,8283787.27,8165092.34,7872544.62,7351187.36,6799170.46,2016-12-18
718,6394867.91,6098530.28,5980865.98,5936427.91,6111476.7,6381312.86,6594006.99,7202143.68,7879663.62,8239014.37,8585172.06,8778434.01,8666194.23,8681012.23,8782314.17,8753572.62,8578245.13,8449831.65,9362573.94,9297003.97,9063395.53,8636288.99,7902564.43,7136595.74,2016-12-19
719,6636642.67,6380844.48,6220360.24,6178713.32,6342921.02,6586998.13,6791044.82,7364683.8,7911866.04,8225019.6,8432630.47,8675348.43,8499190.55,8473207.46,8581155.59,8606624.4,8452489.5,8450179.5,9259629.52,9220741.24,8993854.96,8574053.19,7883880.02,7106540.71,2016-12-20
720,6562199.43,6270954.44,6102970.86,6078628.97,6229970.4,6505409.81,6693057.33,7237338.08,7745861.1,8099639.92,8375064.65,8541169.13,8415714.32,8376217.9,8451503.67,8438635.82,8325646.56,8365156.52,9153936.85,9010392.57,8768743.83,8341275.41,7630049.3,6924906.0,2016-12-21
721,6446809.74,6209315.05,6050526.01,5990739.19,6156052.84,6477153.38,6635482.01,7176640.07,7739862.98,8035334.49,8318999.6,8541494.56,8410223.95,8372304.71,8439066.77,8445504.71,8245578.4,8186328.04,9070434.42,9104428.23,8821041.53,8459291.8,7812227.11,7128140.24,2016-12-22
722,6542476.55,6204962.41,6036733.28,5978127.03,6151464.79,6428521.61,6555808.89,7086263.31,7661978.11,7955370.89,8258315.3,8465729.56,8308258.9,8219829.81,8248877.01,8165549.77,7966731.53,7921150.2,8849876.39,8915524.81,8678113.67,8282750.84,7689226.59,6998387.35,2016-12-23
723,6607002.98,6232022.05,5986476.09,5832673.04,5847980.38,5970413.69,5909528.93,6265756.85,6718196.17,7055876.62,7248945.69,7295724.01,7221308.1,7089361.65,6940933.36,6848399.36,6774882.73,6949891.49,8069397.65,8184769.87,7798266.61,7287663.73,6849516.36,6466448.4,2016-12-24
724,6178020.37,5979185.96,5776753.59,5583682.05,5459814.24,5358192.03,5004653.38,5104856.78,5358629.75,5672715.08,5916596.86,6094538.31,6190268.29,6205850.21,6120524.31,6027111.81,5978918.1,6149560.59,7201964.54,7430053.12,7324410.89,7006030.88,6567061.25,6126437.8,2016-12-25
725,5772711.5,5588388.26,5475264.36,5436414.16,5562528.63,5815292.11,6044982.84,6603110.42,7239300.04,7630571.11,7974346.37,8218426.12,8192982.39,8135347.95,8170107.64,8113391.39,8000813.43,7935420.41,8811300.64,8933352.41,8651387.55,8134974.61,7452094.69,6762238.1,2016-12-26
726,6309853.3,6047939.78,5886474.78,5837068.13,5967964.01,6212192.58,6345993.07,6888889.57,7452825.9,7785238.15,8057309.15,8293284.11,8238893.91,8180075.85,8255979.23,8183672.21,8086565.14,8086124.59,8892312.51,8966423.62,8653860.96,8141429.61,7461526.99,6819147.54,2016-12-27
727,6403500.15,6089934.47,5883178.07,5847087.1,5947125.5,6212364.89,6361724.96,6953068.28,7483677.1,7874353.87,8179723.34,8411172.96,8299358.07,8248103.84,8307734.44,8297482.53,8122840.3,8005452.38,8853373.55,9018711.55,8759334.47,8278667.93,7599618.1,6877701.89,2016-12-28
728,6408844.76,6134111.59,5990904.98,5928108.65,6028999.48,6253369.38,6389686.17,6974685.98,7435819.16,7811135.91,8130201.66,8348959.89,8263026.79,8210444.85,8252590.03,8201194.39,8030655.25,7911556.78,8872613.67,8956406.48,8689921.8,8211204.92,7583872.93,6945454.31,2016-12-29
729,6447469.66,6136461.79,5994458.85,5923296.14,6006545.8,6219295.29,6279704.74,6742918.72,7282494.6,7628983.32,7885284.14,8097991.88,7983736.33,7852564.76,7805025.4,7690340.05,7547288.1,7573974.84,8466772.78,8539009.93,8251493.49,7913396.86,7287121.66,6716908.94,2016-12-30
730,6285594.53,6000941.27,5805724.01,5725864.85,5715584.48,5768554.37,5605895.69,5902010.11,6315594.82,6609803.6,6834382.31,6948251.04,6920119.26,6817530.95,6700372.91,6604882.91,6570978.64,6735586.13,7846858.59,8004698.9,7639919.14,7146231.62,6718321.67,6362482.61,2016-12-31
731,6087713.32,5882608.96,5701983.57,5533972.89,5385102.01,5285478.24,4846439.32,4874196.79,5072573.15,5358525.76,5585123.26,5768607.07,5847691.45,5841367.64,5742306.38,5644050.83,5606729.33,5689920.16,6761038.26,7076932.36,6975096.89,6689780.08,6283591.11,5789568.49,2017-01-01
732,5556028.11,5358875.67,5235414.84,5160336.62,5246648.95,5436568.92,5563506.91,6052457.94,6585729.71,6976928.69,7298221.45,7533196.44,7559387.55,7541972.73,7608333.9,7581301.25,7419982.82,7315168.12,8181969.36,8479324.91,8248968.14,7836278.95,7219098.61,6657418.84,2017-01-02
733,6159009.69,5921082.69,5759027.68,5682945.19,5776783.24,5985061.26,6079909.53,6543985.3,7092798.71,7461185.94,7793208.11,8047111.77,8025336.66,8027518.65,8148332.7,8115500.27,7929962.86,7781228.27,8653467.38,8835384.35,8560370.87,8093068.98,7441005.48,6839352.04,2017-01-03
734,6319158.95,6090539.2,5903490.5,5826262.37,5924035.51,6182279.89,6272829.93,6736772.97,7256684.76,7608606.15,7940932.75,8172425.5,8128298.39,8100518.34,8161672.61,8129846.15,7960360.56,7838971.49,8700506.07,8858845.85,8607474.94,8144437.95,7468036.49,6834200.56,2017-01-04
735,6391010.79,6159412.72,5997442.0,5915851.67,6003157.57,6223152.31,6319476.82,6738104.24,7306522.95,7619612.65,7839372.32,8084644.53,8110814.44,8057710.45,8141514.28,8133765.81,8019292.94,7925319.55,8718181.89,8832234.87,8576471.1,8061571.48,7402956.13,6827412.69,2017-01-05
736,6379783.23,6128481.71,5992624.61,5923004.48,6013210.16,6292080.88,6430953.72,6879814.99,7364868.94,7733829.36,8030173.76,8273673.95,8183526.19,8173641.84,8240411.86,8173415.39,7994758.49,7821010.42,8675548.79,8846251.11,8590378.5,8135068.81,7517436.75,6919771.42,2017-01-06
737,6523749.87,6238875.66,6088588.91,5988716.75,6029451.5,6151295.17,6150177.89,6493381.71,7032859.86,7404827.5,7693273.84,7825830.52,7823509.31,7690937.68,7538901.47,7430550.82,7299018.98,7352639.89,8254006.56,8462231.18,8243867.73,7842797.78,7259124.82,6746364.32,2017-01-07
738,6323737.06,6092413.79,5892436.65,5764449.47,5721315.68,5731341.52,5514526.21,5693781.27,6006651.63,6243900.91,6451176.63,6659501.53,6723230.27,6667520.51,6528655.39,6422353.8,6388869.49,6547815.4,7552295.49,7754579.74,7561416.5,7186826.59,6703024.71,6231833.15,2017-01-08
739,5911819.74,5722318.38,5562845.3,5494133.16,5531852.16,5566591.22,5394292.79,5597766.15,5964769.65,6300719.94,6569019.44,6791104.75,6857528.39,6774723.55,6657466.33,6543786.26,6507376.13,6708501.8,7701050.97,7977818.37,7712620.09,7294722.32,6790935.15,6317889.35,2017-01-09
740,5953321.77,5708875.89,5603070.04,5594007.26,5768906.48,6102469.09,6294091.24,6775503.48,7379615.08,7723179.3,8064491.85,8289053.29,8163441.31,8165888.86,8313942.98,8283678.25,8189300.91,8051022.82,8803188.92,8923010.67,8562569.31,8033432.51,7339129.05,6661597.85,2017-01-10
741,6240857.88,5969891.99,5846195.26,5822787.81,5967697.27,6282837.17,6494223.23,6970970.43,7573269.04,7877688.03,8218676.07,8492754.06,8367179.26,8347188.91,8450649.04,8442614.13,8275541.34,8038671.44,8773563.02,8936882.4,8609361.53,8103496.48,7394931.41,6668052.17,2017-01-11
742,6280868.31,6055816.29,5911517.13,5850077.98,6034059.95,6367048.73,6573121.24,7062448.94,7606404.17,7948305.34,8270615.85,8488517.17,8389165.63,8359064.83,8515890.35,8510503.64,8333326.49,8099634.51,8849044.87,9012234.39,8739766.03,8233096.79,7488902.53,6800451.68,2017-01-12
743,6387711.13,6106570.07,5989521.78,5964032.1,6114288.58,6443220.7,6631974.53,7144399.76,7697967.56,7991183.62,8319213.66,8564107.81,8422491.61,8344181.06,8497486.8,8483641.87,8271668.02,8087544.28,8821825.79,8985895.64,8653216.97,8123257.02,7456388.68,6747290.08,2017-01-13
744,6378888.01,6133925.06,5986543.67,5898088.18,5970068.31,6154006.87,6244576.57,6642612.7,7207734.3,7623370.88,7886059.43,8064112.97,7987595.01,7804167.63,7631610.97,7537863.51,7378009.48,7370533.27,8308689.99,8536272.58,8243112.21,7761869.56,7135481.9,6609857.67,2017-01-14
745,6160894.13,5856392.09,5672801.48,5563299.18,5515415.8,5528318.0,5352620.44,5581811.49,5975186.02,6279047.27,6549541.61,6772067.9,6796179.7,6708437.15,6572360.61,6478620.64,6406572.13,6520407.56,7563803.51,7967621.23,7854160.62,7455584.08,6893930.03,6381285.95,2017-01-15
746,6006704.38,5773302.26,5670305.73,5655956.99,5828963.71,6257171.98,6505991.45,6953000.09,7523969.92,7841546.11,8194355.34,8446605.24,8316365.52,8292161.14,8449630.22,8448798.38,8284747.26,8126525.91,8819671.66,9067444.36,8800310.11,8220349.32,7469239.4,6768615.66,2017-01-16
747,6344197.27,6108783.69,5904851.68,5871261.55,5999350.37,6500655.85,6793155.8,7217670.3,7744641.15,8032054.24,8317607.04,8543392.49,8452980.95,8441601.73,8580998.98,8577138.94,8410739.32,8166174.22,8908807.33,9112348.25,8802164.99,8195648.26,7448445.59,6751625.89,2017-01-17
748,6293516.33,6084080.98,5897598.72,5879969.01,6038638.38,6522632.27,6697304.98,7128388.78,7646278.13,7872771.77,8214537.5,8467319.25,8290850.3,8330067.3,8497222.51,8488410.11,8295886.2,8166398.67,8823577.74,9004228.6,8649769.19,8110189.44,7339395.28,6672698.63,2017-01-18
749,6252610.23,6042891.77,5902958.68,5834254.49,6062214.11,6441431.74,6739655.03,7150482.94,7653792.94,8020541.51,8369691.24,8629099.28,8452984.94,8429444.64,8552675.85,8577362.36,8378571.12,8238733.02,8912593.94,9071357.57,8799918.33,8293143.31,7489405.68,6802204.36,2017-01-19
750,6382715.8,6168747.52,5996997.58,5937346.68,6141970.26,6559795.39,6872062.99,7322644.85,7837866.74,8163574.12,8528462.47,8748136.59,8582480.59,8535722.16,8707174.85,8674883.45,8423034.16,8199793.4,8919347.41,9121297.41,8810820.91,8262664.62,7532300.73,6936797.88,2017-01-20
